point_x,point_y,point_z,reachable,error_mm
0.5285714285714286,-0.17142857142857143,0.5142857142857142,1,0.019158906953967696
0.5285714285714286,-0.17142857142857143,0.6071428571428571,1,0.023673106779308346
0.5285714285714286,-0.17142857142857143,0.7,1,0.024501440044692745
0.5285714285714286,-0.05714285714285716,0.3285714285714285,1,0.01917454683879205
0.5285714285714286,-0.05714285714285716,0.4214285714285714,1,0.02277204726642701
0.5285714285714286,-0.05714285714285716,0.5142857142857142,1,0.018057884216969234
0.5285714285714286,-0.05714285714285716,0.6071428571428571,1,0.023827211035767844
0.5285714285714286,-0.05714285714285716,0.7,1,0.021675974109187795
0.5285714285714286,0.05714285714285716,0.3285714285714285,1,0.0164689232808582
0.5285714285714286,0.05714285714285716,0.4214285714285714,1,0.019695521747838743
0.5285714285714286,0.05714285714285716,0.5142857142857142,1,0.02270993357182507
0.5285714285714286,0.05714285714285716,0.6071428571428571,1,0.023018606777425087
0.5285714285714286,0.05714285714285716,0.7,1,0.022735704303550344
0.5285714285714286,0.17142857142857149,0.3285714285714285,1,0.021972845103258715
0.5285714285714286,0.17142857142857149,0.4214285714285714,1,0.01865754267879188
0.5285714285714286,0.17142857142857149,0.5142857142857142,1,0.022038329460643286
0.5285714285714286,0.17142857142857149,0.6071428571428571,1,0.022872807547073576
0.5285714285714286,0.17142857142857149,0.7,1,0.027690472999892534
0.5285714285714286,0.2857142857142857,0.3285714285714285,1,0.025025711876346148
0.5285714285714286,0.2857142857142857,0.4214285714285714,1,0.021831163670938007
0.5285714285714286,0.2857142857142857,0.5142857142857142,1,0.024430853928026405
0.5285714285714286,0.2857142857142857,0.6071428571428571,1,0.023154559213817757
0.5285714285714286,0.2857142857142857,0.7,1,0.02349449175609753
0.5285714285714286,0.4,0.3285714285714285,1,0.01882344356094921
0.5285714285714286,0.4,0.4214285714285714,1,0.02714605203864755
0.5285714285714286,0.4,0.5142857142857142,1,0.020113935547021407
0.5285714285714286,0.4,0.6071428571428571,1,0.022977909948304943
